instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://www.ontotext.com/proton/protonext#Ambassador	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#BoardMember	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#CEO	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Chancellor	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Commander	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Congressman	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Deputy	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Governor	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Lieutenant	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Manager	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Mayor	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#MemberOfParliament	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#PlayboyPlaymate	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#President	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#PrimeMinister	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Senator	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#SoccerManager	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#VicePresident	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#VicePrimeMinister	http://www.ontotext.com/proton/protonext#JobTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#BritishRoyalty	http://www.ontotext.com/proton/protonext#NobeltyTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Monarch	http://www.ontotext.com/proton/protonext#NobeltyTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#PolishKing	http://www.ontotext.com/proton/protonext#NobeltyTitle	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
