instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#AustralianRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#BeaujolaisRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#BordeauxRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#BourgogneRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#CaliforniaRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#CentralCoastRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#CentralTexasRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#ChiantiRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#CotesDOrRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#EdnaValleyRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
