instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#MainCourse	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#MealCourseType	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#Moderate	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#CookingDifficultyCategory	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#NutFreeDiet	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#DietType	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#NutritionalEnergy	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#Nutrient	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#Proteins	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#Nutrient	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#SideCourse	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#MealCourseType	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#Sodium	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#Nutrient	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#Soup	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#MealCourseType	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#VeganDiet	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#DietType	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#VegetarianDiet	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#DietType	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#Dessert	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#MealCourseType	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#Drinks	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#MealCourseType	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#TESCO	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#Supermarket	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#cup	http://kmi.open.ac.uk/projects/smartproducts/ontologies/generic.owl#VolumeMeasurementUnit	0	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#	http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl#
